5005, 23023, 0, 1, 1
5019, 24500, 0, 0, 1
5035, 26264, 0, 0, 1
5053, 28255, 0, 0, 1
5053, 30346, 0, 0, 1
5067, 32374, 0, 0, 1
5083, 34187, 0, 0, 1
5100, 35684, 0, 0, 1
5115, 36829, 0, 0, 1
5131, 37641, 0, 0, 1
5132, 38172, 0, 0, 1
5147, 38495, 0, 0, 1
5163, 38684, 0, 1, 0
5180, 38800, 0, 0, 1
5195, 38886, 0, 0, 1
5211, 38969, 0, 0, 1
5212, 39049, 0, 0, 1
5227, 39109, 0, 0, 1
5243, 39126, 0, 0, 1
5259, 39086, 0, 0, 1
5275, 38991, 0, 0, 1
5291, 38864, 0, 0, 1
5291, 38735, 0, 0, 1
5307, 38639, 0, 0, 1
5323, 38592, 0, 0, 1
5339, 38596, 0, 0, 1
5355, 38635, 0, 0, 1
5371, 38682, 0, 0, 1
5371, 38707, 0, 0, 1
5387, 38685, 0, 0, 1
5403, 38604, 0, 0, 1
5419, 38460, 0, 0, 1
5435, 38260, 0, 0, 1
5451, 38010, 0, 0, 1
5451, 37720, 0, 0, 1
5467, 37398, 0, 0, 1
5483, 37056, 0, 0, 1
5499, 36703, 0, 0, 1
5515, 36356, 0, 0, 1
5531, 36027, 0, 0, 1
5531, 35725, 0, 0, 1
5547, 35455, 0, 0, 1
5563, 35217, 0, 0, 1
5579, 35009, 0, 0, 1
5595, 34825, 0, 0, 1
5611, 34660, 0, 0, 1
5612, 34509, 0, 0, 1
5627, 34373, 0, 0, 1
5643, 34251, 0, 0, 1
5659, 34144, 0, 0, 1
5675, 34051, 0, 0, 1
5691, 33970, 0, 0, 1
5691, 33892, 0, 0, 1
5707, 33816, 0, 0, 1
5723, 33739, 0, 0, 1
5739, 33662, 0, 0, 1
5755, 33582, 0, 0, 1
5771, 33501, 0, 0, 1
5771, 33417, 0, 0, 1
5787, 33326, 0, 0, 1
5803, 33226, 0, 0, 1
5819, 33118, 0, 0, 1
5835, 33007, 0, 0, 1
5851, 32895, 0, 0, 1
5851, 32786, 0, 0, 1
5867, 32682, 0, 0, 1
5883, 32586, 0, 0, 1
5899, 32498, 0, 0, 1
5915, 32421, 0, 0, 1
5931, 32354, 0, 0, 1
5931, 32295, 0, 0, 1
5947, 32242, 0, 0, 1
5963, 32196, 0, 0, 1
5979, 32175, 0, 0, 1
5995, 32220, 0, 0, 1
6011, 32400, 0, 0, 1
6011, 32790, 0, 0, 1
6027, 33450, 0, 0, 1
6043, 34387, 0, 0, 1
6059, 35547, 0, 0, 1
6075, 36821, 0, 0, 1
6091, 38065, 0, 0, 1
6091, 39149, 0, 0, 1
6107, 39983, 0, 0, 1
6123, 40524, 0, 0, 1
6139, 40783, 0, 0, 1
6155, 40804, 0, 0, 1
6171, 40652, 0, 0, 1
6171, 40398, 0, 0, 1
6187, 40104, 0, 1, 1
6203, 39821, 0, 0, 1
6219, 39574, 0, 0, 1
6235, 39361, 0, 0, 1
6251, 39158, 0, 0, 1
6251, 38932, 0, 0, 1
6267, 38656, 0, 0, 1
6283, 38319, 0, 0, 1
6299, 37936, 0, 0, 1
6315, 37543, 0, 0, 1
6331, 37178, 0, 0, 1
6331, 36876, 0, 0, 1
6347, 36642, 0, 0, 1
6363, 36466, 0, 0, 1
6379, 36320, 0, 0, 1
6395, 36171, 0, 0, 1
6411, 35994, 0, 0, 1
6411, 35772, 0, 0, 1
6427, 35493, 0, 0, 1
6443, 35153, 0, 0, 1
6459, 34756, 0, 0, 1
6475, 34318, 0, 0, 1
6491, 33872, 0, 0, 1
6491, 33454, 0, 0, 1
6507, 33082, 0, 0, 1
6523, 32766, 0, 0, 1
6539, 32499, 0, 0, 1
6555, 32266, 0, 0, 1
6571, 32046, 0, 0, 1
6571, 31838, 0, 0, 1
6587, 31646, 0, 0, 1
6603, 31475, 0, 0, 1
6619, 31326, 0, 0, 1
6635, 31203, 0, 0, 1
6651, 31108, 0, 0, 1
6651, 31037, 0, 0, 1
6667, 30982, 0, 0, 1
6683, 30934, 0, 0, 1
6699, 30885, 0, 0, 1
6715, 30834, 0, 0, 1
6731, 30780, 0, 0, 1
6731, 30725, 0, 0, 1
6747, 30673, 0, 0, 1
6763, 30626, 0, 0, 1
6779, 30584, 0, 0, 1
6795, 30543, 0, 0, 1
6811, 30501, 0, 0, 1
6811, 30456, 0, 0, 1
6827, 30413, 0, 0, 1
6842, 30371, 0, 0, 1
6859, 30334, 0, 0, 1
6875, 30303, 0, 0, 1
6891, 30277, 0, 0, 1
6891, 30254, 0, 0, 1
6907, 30231, 0, 0, 1
6923, 30207, 0, 0, 1
6939, 30183, 0, 0, 1
6954, 30162, 0, 0, 1
6971, 30148, 0, 0, 1
6971, 30159, 0, 0, 1
6986, 30230, 0, 0, 1
7002, 30423, 0, 0, 1
7018, 30809, 0, 0, 1
7034, 31446, 0, 0, 1
7050, 32351, 0, 0, 1
7051, 33482, 0, 0, 1
7066, 34735, 0, 0, 1
7082, 35969, 0, 0, 1
7098, 37051, 0, 0, 1
7114, 37884, 0, 0, 1
7130, 38426, 0, 0, 1
7131, 38687, 0, 0, 1
7146, 38715, 0, 0, 1
7162, 38577, 0, 0, 1
7178, 38345, 0, 0, 1
7194, 38078, 0, 1, 1
7210, 37821, 0, 0, 1
7211, 37592, 0, 0, 1
7226, 37385, 0, 0, 1
7242, 37173, 0, 0, 1
7258, 36929, 0, 0, 1
7274, 36635, 0, 0, 1
7290, 36297, 0, 0, 1
7290, 35940, 0, 0, 1
7306, 35597, 0, 0, 1
7322, 35301, 0, 0, 1
7338, 35063, 0, 0, 1
7354, 34878, 0, 0, 1
7370, 34726, 0, 0, 1
7371, 34565, 0, 0, 1
7386, 34338, 0, 0, 1
7402, 34008, 0, 0, 1
7418, 33643, 0, 0, 1
7434, 33348, 0, 0, 1
7450, 33179, 0, 0, 1
7451, 33139, 0, 0, 1
7466, 33199, 0, 0, 1
7482, 33275, 0, 0, 1
7498, 33239, 0, 0, 1
7514, 33031, 0, 0, 1
7530, 32706, 0, 0, 1
7530, 32346, 0, 0, 1
7546, 31976, 0, 0, 1
7562, 31617, 0, 0, 1
7578, 31285, 0, 0, 1
7594, 30979, 0, 0, 1
7610, 30687, 0, 0, 1
7610, 30410, 0, 0, 1
7626, 30160, 0, 0, 1
7642, 29938, 0, 0, 1
7658, 29713, 0, 0, 1
7674, 29449, 0, 0, 1
7691, 29121, 0, 0, 1
7692, 28714, 0, 0, 1
7722, 27358, 0, 0, 1
7738, 26353, 0, 0, 1
7754, 25226, 0, 0, 1
7770, 24072, 0, 0, 1
7770, 22996, 0, 0, 1
7786, 22108, 0, 0, 1
7802, 21451, 0, 0, 1
7818, 20978, 0, 0, 1
7834, 20640, 0, 0, 1
7850, 20440, 0, 0, 1
7850, 20376, 0, 0, 1
7866, 20416, 0, 0, 1
7882, 20520, 0, 0, 1
7898, 20652, 0, 0, 1
7914, 20795, 0, 0, 1
7930, 20953, 0, 0, 1
7930, 21146, 0, 0, 1
7946, 21420, 0, 0, 1
7962, 21843, 0, 0, 1
