5003, 32768, 0, 1, 0
5018, 32768, 0, 0, 0
5034, 32766, 0, 0, 0
5051, 32757, 0, 0, 0
5051, 32762, 0, 0, 0
5066, 32755, 0, 0, 0
5082, 32757, 0, 0, 0
5098, 32761, 0, 0, 0
5114, 32765, 0, 0, 0
5130, 32769, 0, 0, 0
5130, 32771, 0, 0, 0
5146, 32772, 0, 0, 0
5162, 32771, 0, 0, 0
5178, 32770, 0, 0, 0
5194, 32770, 0, 0, 0
5210, 32770, 0, 0, 0
5210, 32769, 0, 0, 0
5226, 32768, 0, 0, 0
5242, 32766, 0, 1, 0
5258, 32764, 0, 0, 0
5274, 32763, 0, 0, 0
5290, 32765, 0, 0, 0
5290, 32768, 0, 0, 0
5306, 32771, 0, 0, 0
5322, 32772, 0, 0, 0
5338, 32772, 0, 0, 0
5354, 32771, 0, 0, 0
5372, 32769, 0, 0, 0
5372, 32767, 0, 0, 0
5386, 32767, 0, 0, 0
5402, 32768, 0, 0, 0
5418, 32767, 0, 0, 0
5434, 32765, 0, 0, 0
5450, 32764, 0, 0, 0
5450, 32763, 0, 0, 0
5466, 32762, 0, 0, 0
5482, 32763, 0, 0, 0
5498, 32766, 0, 0, 0
5514, 32769, 0, 0, 0
5530, 32771, 0, 0, 0
5530, 32773, 0, 0, 0
5545, 32773, 0, 0, 0
5562, 32772, 0, 0, 0
5577, 32769, 0, 0, 0
5593, 32766, 0, 0, 0
5610, 32764, 0, 0, 0
5610, 32764, 0, 1, 0
5625, 32763, 0, 0, 0
5641, 32764, 0, 0, 0
5657, 32763, 0, 0, 0
5674, 32762, 0, 0, 0
5689, 32762, 0, 0, 0
5690, 32764, 0, 0, 0
5705, 32768, 0, 0, 0
5721, 32771, 0, 0, 0
5737, 32770, 0, 0, 0
5754, 32769, 0, 0, 0
5769, 32768, 0, 0, 0
5770, 32768, 0, 0, 0
5786, 32769, 0, 0, 0
5801, 32771, 0, 0, 0
5817, 32773, 0, 0, 0
5833, 32775, 0, 0, 0
5849, 32774, 0, 0, 0
5850, 32772, 0, 0, 0
5865, 32772, 0, 0, 0
5881, 32772, 0, 0, 0
5898, 32770, 0, 0, 0
5914, 32768, 0, 0, 0
5930, 32768, 0, 0, 0
5930, 32769, 0, 0, 0
5946, 32184, 0, 0, 0
5962, 30210, 0, 0, 0
5977, 26959, 0, 0, 0
5993, 23365, 0, 0, 0
6009, 20348, 0, 0, 0
6010, 18517, 0, 0, 0
6025, 18350, 0, 0, 0
6041, 19672, 1, 0, 0
6057, 21861, 0, 0, 0
6073, 24642, 0, 0, 0
6089, 28521, 0, 0, 0
6090, 33645, 0, 0, 0
6105, 39487, 0, 0, 0
6121, 45337, 0, 0, 0
6137, 50381, 0, 0, 0
6153, 54034, 0, 0, 0
6169, 56309, 0, 0, 0
6169, 57687, 0, 0, 0
6185, 58325, 1, 0, 0
6201, 57778, 0, 0, 0
6217, 55679, 0, 0, 0
6233, 52331, 0, 0, 0
6249, 48296, 0, 0, 0
6249, 44122, 0, 0, 0
6265, 40599, 0, 0, 0
6281, 38416, 0, 0, 0
6297, 37534, 0, 0, 0
6313, 37393, 0, 0, 0
6329, 37588, 0, 0, 0
6329, 37983, 1, 0, 0
6345, 38319, 0, 0, 0
6361, 38450, 0, 0, 0
6377, 38422, 0, 0, 0
6393, 38276, 0, 0, 0
6409, 37915, 0, 0, 0
6409, 37305, 0, 0, 0
6425, 36492, 0, 0, 0
6441, 35548, 0, 0, 0
6457, 34567, 0, 0, 0
6473, 33656, 0, 0, 0
6489, 32915, 0, 0, 0
6489, 32406, 0, 0, 0
6505, 32133, 0, 0, 0
6521, 32059, 0, 0, 0
6537, 32126, 0, 0, 0
6553, 32284, 1, 0, 0
6569, 32491, 0, 0, 0
6569, 32696, 0, 0, 0
6585, 32815, 0, 0, 0
6601, 32744, 0, 0, 0
6617, 32377, 0, 0, 0
6633, 31720, 0, 0, 0
6649, 30905, 0, 0, 0
6649, 30123, 0, 0, 0
6665, 29521, 0, 0, 0
6681, 29157, 0, 0, 0
6697, 28964, 0, 0, 0
6713, 28772, 0, 0, 0
6729, 28398, 0, 0, 0
6745, 27765, 0, 0, 0
6745, 26939, 0, 0, 0
6761, 26970, 0, 0, 0
6777, 28748, 1, 0, 0
6793, 32201, 0, 0, 0
6809, 36414, 0, 0, 0
6809, 40503, 0, 0, 0
6825, 43693, 0, 0, 0
6841, 45469, 0, 0, 0
6857, 46291, 0, 0, 0
6873, 47176, 0, 0, 0
6889, 48836, 0, 0, 0
6889, 50996, 0, 0, 0
6905, 53290, 0, 0, 0
6921, 55223, 1, 0, 0
6937, 56523, 0, 0, 0
6953, 57215, 0, 1, 0
6969, 57354, 0, 0, 0
6969, 57004, 0, 0, 0
6985, 56353, 0, 0, 0
7001, 55616, 0, 0, 0
7017, 54902, 0, 0, 0
7033, 54210, 0, 0, 0
7049, 53540, 0, 0, 0
7065, 52891, 0, 0, 0
7065, 52262, 0, 0, 0
7081, 51653, 0, 0, 0
7097, 51062, 0, 0, 0
7113, 50491, 0, 0, 0
7129, 49937, 0, 0, 0
7145, 49400, 0, 0, 0
7145, 48881, 0, 0, 0
7161, 48377, 0, 0, 0
7177, 47889, 0, 0, 0
7193, 47417, 0, 0, 0
7209, 46959, 0, 0, 0
7225, 46515, 0, 0, 0
7225, 46086, 0, 0, 0
7241, 45670, 0, 0, 0
7257, 45266, 0, 0, 0
7273, 44876, 0, 0, 0
7289, 44497, 0, 0, 0
7305, 44131, 0, 0, 0
7305, 43776, 0, 0, 0
7321, 43432, 0, 0, 0
7337, 43098, 0, 0, 0
7353, 42776, 0, 0, 0
7369, 42463, 0, 0, 0
7385, 42160, 0, 0, 0
7385, 41866, 0, 0, 0
7401, 41582, 0, 0, 0
7417, 41307, 0, 0, 0
7433, 41040, 0, 0, 0
7449, 40781, 0, 0, 0
7465, 40531, 0, 0, 0
7465, 40288, 0, 0, 0
7481, 40053, 0, 0, 0
7497, 39825, 0, 0, 0
7513, 39605, 0, 0, 0
7529, 39391, 0, 0, 0
7545, 39184, 0, 0, 0
7545, 38984, 0, 0, 0
7561, 38789, 0, 0, 0
7577, 38601, 0, 0, 0
7593, 38419, 0, 0, 0
7609, 38242, 0, 0, 0
7625, 38071, 0, 0, 0
7625, 37906, 0, 0, 0
7641, 37745, 0, 0, 0
7657, 37589, 0, 0, 0
7673, 37439, 0, 0, 0
7693, 37293, 0, 0, 0
7705, 37151, 0, 0, 0
7705, 37014, 0, 0, 0
7721, 36882, 0, 0, 0
7737, 36753, 0, 0, 0
7753, 36629, 0, 0, 0
7768, 36508, 0, 0, 0
7785, 36391, 0, 0, 0
7785, 36278, 0, 0, 0
7801, 36168, 0, 0, 0
7817, 36062, 0, 0, 0
7833, 35959, 0, 0, 0
7849, 35859, 0, 0, 0
7849, 35762, 0, 0, 0
7865, 35669, 0, 0, 0
7881, 35578, 0, 0, 0
7896, 35490, 0, 0, 0
7913, 35405, 0, 0, 0
7929, 35323, 0, 0, 0
7929, 35243, 0, 0, 0
7945, 35166, 0, 0, 0
7960, 35091, 0, 0, 0
7976, 35018, 0, 0, 0
7992, 34948, 0, 0, 0
8008, 34880, 0, 0, 0
8009, 34814, 0, 0, 0
8025, 34750, 0, 0, 0
8040, 34688, 0, 0, 0
8056, 34628, 0, 0, 0
8072, 34570, 0, 0, 0
8088, 34513, 0, 0, 0
8104, 34459, 0, 0, 0
8105, 34406, 0, 0, 0
8120, 34355, 0, 0, 0
8136, 34305, 0, 0, 0
8152, 34257, 0, 0, 0
8168, 34210, 0, 0, 0
8169, 34165, 0, 0, 0
8184, 34122, 0, 0, 0
8200, 34079, 0, 0, 0
8216, 34038, 0, 0, 0
8232, 33999, 0, 0, 0
8248, 33960, 0, 0, 0
8249, 33923, 0, 0, 0
8264, 33887, 0, 0, 0
8280, 33852, 0, 0, 0
8296, 33818, 0, 0, 0
8312, 33785, 0, 0, 0
8328, 33753, 0, 0, 0
8328, 33722, 0, 0, 0
8344, 33693, 0, 0, 0
8360, 33664, 0, 0, 0
8376, 33636, 0, 0, 0
8392, 33609, 0, 0, 0
8408, 33582, 0, 0, 0
8424, 33557, 0, 0, 0
8425, 33532, 0, 0, 0
8441, 33508, 0, 0, 0
8456, 33485, 0, 0, 0
8472, 33463, 0, 0, 0
8488, 33441, 0, 0, 0
8504, 33420, 0, 0, 0
8504, 33400, 0, 0, 0
8520, 33380, 0, 0, 0
8536, 33361, 0, 0, 0
8552, 33342, 0, 0, 0
8568, 33324, 0, 0, 0
8584, 33307, 0, 0, 0
8584, 33290, 0, 0, 0
8600, 33274, 0, 0, 0
8616, 33258, 0, 0, 0
8632, 33242, 0, 0, 0
8648, 33228, 0, 0, 0
8664, 33213, 0, 0, 0
8664, 33113, 0, 0, 0
8680, 32797, 0, 0, 0
8696, 32183, 0, 0, 0
8712, 31297, 0, 0, 0
8728, 30242, 0, 0, 0
8744, 29167, 0, 0, 0
8744, 28216, 0, 0, 0
8760, 27435, 0, 0, 0
8776, 26758, 0, 0, 0
